OTTER NO,recap,DATE,YEAR,LOCATION,STATE,REGION,AREA,LAT,LONG,SEX,WEIGHT,TAIL_LGTH_1,TAIL_LGTH_2,TAIL_LGTH_3,mean_tail_lgth,LGTH1,LGTH2,LGTH3,curvilinear_correction,mean_lgth,true_standard_lgth,body_lgth,CURVE_LGTH1,CURVE_LGTH2,GIRTH1,GIRTH2,mean_girth,PAW,W_PUP,PUP_NUMBER,PUP_SEX,PUP_WGHT,PUP_LGTH,PUP_CURVLGTH,FETUS_PRES,FETUS_NUM,FETUS_SEX,FETUS_WT,FETUS_LTH,FE_REP_CON,FE_REP_STA,PREGNANCY_STATUS,CAN_DIA,FINAL_AGE,AGE_CATEGORY,BACULA_LGTH,comments,Cause_of_death_Capture_method
KWK-59-30,0,1959-02-26,1959,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,13.2,29,-9,-9,29,112,-9,-9,1,112,112,83,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,-9,1.5,11.2,.,5
KWK-59-31,0,1959-02-26,1959,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,11.3,30,-9,-9,30,112.2,-9,-9,1,112.2,112.2,82.2,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,-9,1.5,-9,.,5
KWK-59-38,0,1959-02-27,1959,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,31.3,33.5,-9,-9,33.5,142.8,-9,-9,1,142.8,142.8,109.3,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,-9,7,14.3,.,5
KWK-59-39,0,1959-02-27,1959,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,30.8,35.5,-9,-9,35.5,138,-9,-9,1,138,138,102.5,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,-9,7,13.8,.,5
KWK-59-48,0,1959-03-04,1959,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,28.1,32.1,-9,-9,32.1,133.2,-9,-9,1,133.2,133.2,101.1,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,UNI,M,NP,-9,-9,7,-9,.,5
KWK-59-50,0,1959-03-06,1959,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,29.5,31.5,-9,-9,31.5,139,-9,-9,1,139,139,107.5,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,-9,7,13.9,.,5
KWK-59-52,0,1959-03-08,1959,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,6.6,22.3,-9,-9,22.3,90.6,-9,-9,1,90.6,90.6,68.3,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,-9,1.5,-9,.,4
KWK-59-53,0,1959-03-08,1959,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,7.9,23.2,-9,-9,23.2,100.5,-9,-9,1,100.5,100.5,77.3,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,-9,1.5,-9,.,4
KWK-59-60,0,1959-03-12,1959,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,21,30.2,-9,-9,30.2,124.4,-9,-9,1,124.4,124.4,94.2,-9,-9,-9,-9,-9,-9,Y,KWK-59-61,F,3.6,72,-9,.,-9,.,-9,-9,UNI,P,NP,-9,-9,7,-9,.,5
KWK-59-61,0,1959-03-12,1959,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,3.6,15.5,-9,-9,15.5,72,-9,-9,1,72,72,56.5,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,0,0,-9,.,5
KWK-59-62,0,1959-03-14,1959,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,31.3,26,-9,-9,26,141.2,-9,-9,1,141.2,141.2,115.2,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,-9,7,14.1,.,5
KWK-59-63,0,1959-03-14,1959,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,26.3,32.5,-9,-9,32.5,142,-9,-9,1,142,142,109.5,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,-9,7,14.2,.,5
KWK-59-64,0,1959-03-14,1959,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,24.9,31,-9,-9,31,142,-9,-9,1,142,142,111,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,-9,7,14.2,.,5
KWK-59-65,0,1959-03-14,1959,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,21.8,30.5,-9,-9,30.5,132.4,-9,-9,1,132.4,132.4,101.9,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,-9,7,13.2,.,5
KWK-60-16,0,1960-07-08,1960,unimak island,Alaska,AK peninsula,WAP,55.06763,-163.659764,F,20,-9,-9,-9,-9,126.8,-9,-9,1,126.8,126.8,-9,-9,-9,-9,-9,-9,-9,Y,KWK-60-17,F,2.4,53.5,-9,.,-9,.,-9,-9,.,.,NP,-9,-9,7,-9,.,1
KWK-60-17,0,1960-07-08,1960,unimak island,Alaska,AK peninsula,WAP,55.06763,-163.659764,F,2.4,-9,-9,-9,-9,53.5,-9,-9,1,53.5,53.5,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,N,NP,-9,0,0,-9,.,1
KWK-60-18,0,1960-07-08,1960,unimak island,Alaska,AK peninsula,WAP,55.06763,-163.659764,M,5.7,-9,-9,-9,-9,81,-9,-9,1,81,81,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,1
KWK-60-19,0,1960-07-10,1960,amak island,Alaska,AK peninsula,WAP,55.437448,-163.171888,F,27,-9,-9,-9,-9,128,-9,-9,1,128,128,-9,-9,-9,-9,-9,-9,-9,Y,KWK-60-20,M,3.5,65,-9,.,-9,.,-9,-9,.,.,NP,-9,-9,7,-9,.,1
KWK-60-20,0,1960-07-10,1960,amak island,Alaska,AK peninsula,WAP,55.437448,-163.171888,M,3.4,-9,-9,-9,-9,65,-9,-9,1,65,65,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,1
KWK-60-21,0,1960-07-10,1960,amak island,Alaska,AK peninsula,WAP,55.437448,-163.171888,F,2.8,-9,-9,-9,-9,61.6,-9,-9,1,61.6,61.6,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,N,NP,-9,0,0,-9,.,1
KWK-60-3,0,1960-01-05,1960,adak,Alaska,west aleutians,andreanofs,51.888449,-176.658913,M,34,-9,-9,-9,-9,139.8,-9,-9,1,139.8,139.8,-9,-9,-9,80.7,-9,80.7,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,-9,7,-9,.,1
KWK-60-4,0,1960-06-06,1960,simenof harbor,Alaska,AK peninsula,WAP,54.922723,-159.29369,F,32.5,-9,-9,-9,-9,138.5,-9,-9,1,138.5,138.5,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,Y,1,M,900,38.4,IMP,.,P,-9,-9,7,-9,.,1
KWK-60-5,0,1960-06-06,1960,simenof harbor,Alaska,AK peninsula,WAP,54.922723,-159.29369,M,35.5,-9,-9,-9,-9,139.5,-9,-9,1,139.5,139.5,-9,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,-9,7,-9,.,1
KWK-60-6,0,1960-06-06,1960,simenof harbor,Alaska,AK peninsula,WAP,54.922723,-159.29369,M,45,-9,-9,-9,-9,142.2,-9,-9,1,142.2,142.2,-9,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,-9,7,-9,.,1
KWK-60-7,0,1960-06-07,1960,simenof harbor,Alaska,AK peninsula,WAP,54.922723,-159.29369,M,41.3,-9,-9,-9,-9,140.4,-9,-9,1,140.4,140.4,-9,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,-9,7,-9,.,1
KWK-60-8,0,1960-06-07,1960,simenof harbor,Alaska,AK peninsula,WAP,54.922723,-159.29369,M,41.7,-9,-9,-9,-9,142.8,-9,-9,1,142.8,142.8,-9,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,-9,7,-9,.,1
KWK-60-9,0,1960-06-11,1960,little koniuji,Alaska,AK peninsula,WAP,55.011097,-159.436125,F,20.9,-9,-9,-9,-9,125.2,-9,-9,1,125.2,125.2,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,UNI,.,NP,-9,-9,7,-9,.,1
KWK-62-1,0,1962-01-22,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,29.9,-9,-9,-9,-9,136.3,-9,-9,1,136.3,136.3,-9,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,-9,13,-9,.,1
KWK-62-10,0,1962-01-23,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,36.3,-9,-9,-9,-9,136,-9,-9,1,136,136,-9,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,-9,7,16.3,.,1
KWK-62-105,0,1962-02-05,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,23.6,-9,-9,-9,-9,127.5,-9,-9,1,127.5,127.5,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,UNI,.,NP,-9,-9,7,-9,.,1
KWK-62-106,0,1962-02-05,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,20.4,-9,-9,-9,-9,123,-9,-9,1,123,123,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,-9,7,-9,.,1
KWK-62-107,0,1962-02-05,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,21.8,-9,-9,-9,-9,128,-9,-9,1,128,128,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,UNI,.,NP,-9,-9,7,-9,.,1
KWK-62-108,0,1962-02-05,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,21.3,-9,-9,-9,-9,121.5,-9,-9,1,121.5,121.5,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,Y,1,U,0.5,1.5,IMP,.,P,-9,-9,7,-9,.,1
KWK-62-109,0,1962-02-05,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,22.7,-9,-9,-9,-9,129,-9,-9,1,129,129,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,Y,1,F,250,-9,IMP,.,P,-9,-9,7,-9,.,1
KWK-62-11,0,1962-01-23,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,20.4,-9,-9,-9,-9,127.5,-9,-9,1,127.5,127.5,-9,-9,-9,-9,-9,-9,-9,N,.,.,-9,-9,-9,.,-9,.,-9,-9,UNI,.,NP,-9,-9,7,-9,.,1
KWK-62-110,0,1962-02-05,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,21.8,-9,-9,-9,-9,122.5,-9,-9,1,122.5,122.5,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,UNI,P,NP,-9,-9,7,-9,.,1
KWK-62-111,0,1962-02-05,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,17.7,-9,-9,-9,-9,126,-9,-9,1,126,126,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,UNI,.,NP,-9,-9,13,-9,.,1
KWK-62-112,0,1962-02-05,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,18.1,-9,-9,-9,-9,123.5,-9,-9,1,123.5,123.5,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,-9,7,-9,.,1
KWK-62-113,0,1962-02-05,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,18.6,-9,-9,-9,-9,129,-9,-9,1,129,129,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,-9,13,-9,.,1
KWK-62-114,0,1962-02-05,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,20.9,-9,-9,-9,-9,125.5,-9,-9,1,125.5,125.5,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,-9,7,-9,.,1
KWK-62-115,0,1962-02-05,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,12.2,-9,-9,-9,-9,100.5,-9,-9,1,100.5,100.5,-9,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,1
KWK-62-116,0,1962-02-05,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,8.6,-9,-9,-9,-9,90,-9,-9,1,90,90,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,0,0,-9,.,1
KWK-62-117,0,1962-02-05,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,18.1,-9,-9,-9,-9,126,-9,-9,1,126,126,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,UNI,.,NP,-9,-9,13,-9,.,1
KWK-62-118,0,1962-02-06,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,18.1,-9,-9,-9,-9,122.5,-9,-9,1,122.5,122.5,-9,-9,-9,-9,-9,-9,-9,Y,KWK-62-119,M,10.9,100,-9,.,-9,.,-9,-9,.,.,NP,-9,-9,13,-9,.,1
KWK-62-119,0,1962-02-06,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,10.9,-9,-9,-9,-9,100,-9,-9,1,100,100,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,1
KWK-62-12,0,1962-01-23,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,23.1,-9,-9,-9,-9,127,-9,-9,1,127,127,-9,-9,-9,-9,-9,-9,-9,Y,.,U,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,-9,7,-9,.,1
KWK-62-120,0,1962-02-06,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,11.3,-9,-9,-9,-9,100,-9,-9,1,100,100,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,1
KWK-62-121,0,1962-02-06,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,21.3,-9,-9,-9,-9,129.5,-9,-9,1,129.5,129.5,-9,-9,-9,-9,-9,-9,-9,Y,KWK-62-120,M,11.3,100,-9,.,-9,.,-9,-9,.,.,NP,-9,-9,7,-9,.,1
KWK-62-122,0,1962-02-06,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,28.6,-9,-9,-9,-9,137,-9,-9,1,137,137,-9,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,-9,7,17.3,.,1
KWK-62-123,0,1962-02-06,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,25.9,-9,-9,-9,-9,125.5,-9,-9,1,125.5,125.5,-9,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,-9,7,15,.,1
KWK-62-124,0,1962-02-06,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,17.7,-9,-9,-9,-9,118.5,-9,-9,1,118.5,118.5,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,UNI,P,NP,-9,-9,13,-9,.,1
KWK-62-128,0,1962-02-08,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,7.7,-9,-9,-9,-9,90,-9,-9,1,90,90,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,1
KWK-62-129,0,1962-02-09,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,3.6,-9,-9,-9,-9,69.5,-9,-9,1,69.5,69.5,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,0,0,-9,.,1
KWK-62-13,0,1962-01-23,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,6.8,-9,-9,-9,-9,90.5,-9,-9,1,90.5,90.5,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,0,0,-9,.,1
KWK-62-130,0,1962-02-09,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,16.3,-9,-9,-9,-9,117.5,-9,-9,1,117.5,117.5,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,-9,1.5,-9,.,1
KWK-62-131,0,1962-02-09,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,20.4,-9,-9,-9,-9,125,-9,-9,1,125,125,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,UNI,P,NP,-9,-9,7,-9,.,1
KWK-62-132,0,1962-02-09,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,18.1,-9,-9,-9,-9,118,-9,-9,1,118,118,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,-9,7,-9,.,1
KWK-62-133,0,1962-02-09,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,16.3,-9,-9,-9,-9,124.5,-9,-9,1,124.5,124.5,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,UNI,.,NP,-9,-9,13,-9,.,1
KWK-62-134,0,1962-02-09,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,19.5,-9,-9,-9,-9,129,-9,-9,1,129,129,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,UNI,.,NP,-9,-9,7,-9,.,1
KWK-62-135,0,1962-02-09,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,19.1,-9,-9,-9,-9,127.5,-9,-9,1,127.5,127.5,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,Y,1,M,80,-9,IMP,.,P,-9,-9,7,-9,.,1
KWK-62-136,0,1962-02-09,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,23.1,-9,-9,-9,-9,131,-9,-9,1,131,131,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,Y,1,U,7,5,IMP,.,P,-9,-9,7,-9,.,1
KWK-62-137,0,1962-02-09,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,18.6,-9,-9,-9,-9,126,-9,-9,1,126,126,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,UNI,.,NP,-9,-9,13,-9,.,1
KWK-62-138,0,1962-02-09,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,29.5,-9,-9,-9,-9,137.5,-9,-9,1,137.5,137.5,-9,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,-9,7,15.4,.,1
KWK-62-139,0,1962-02-10,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,30.4,-9,-9,-9,-9,135,-9,-9,1,135,135,-9,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,-9,7,-9,.,1
KWK-62-14,0,1962-01-24,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,18.6,-9,-9,-9,-9,128.5,-9,-9,1,128.5,128.5,-9,-9,-9,-9,-9,-9,-9,N,.,.,-9,-9,-9,.,-9,.,-9,-9,UNI,.,NP,-9,-9,13,-9,.,1
KWK-62-140,0,1962-02-10,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,20,-9,-9,-9,-9,127,-9,-9,1,127,127,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,UNI,P,NP,-9,-9,7,-9,.,1
KWK-62-141,0,1962-02-10,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,24.5,-9,-9,-9,-9,128.5,-9,-9,1,128.5,128.5,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,Y,1,F,680,-9,IMP,.,P,-9,-9,13,-9,.,1
KWK-62-142,0,1962-02-10,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,5,-9,-9,-9,-9,80,-9,-9,1,80,80,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,1
KWK-62-143,0,1962-02-10,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,22.7,-9,-9,-9,-9,131.5,-9,-9,1,131.5,131.5,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,UNI,.,NP,-9,-9,7,-9,.,1
KWK-62-144,0,1962-02-10,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,22.2,-9,-9,-9,-9,126,-9,-9,1,126,126,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,UNI,.,NP,-9,-9,7,-9,.,1
KWK-62-145,0,1962-02-10,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,24,-9,-9,-9,-9,132,-9,-9,1,132,132,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,UNI,.,NP,-9,-9,13,-9,.,1
KWK-62-146,0,1962-02-10,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,17.7,-9,-9,-9,-9,125.5,-9,-9,1,125.5,125.5,-9,-9,-9,-9,-9,-9,-9,Y,.,U,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,-9,7,-9,.,1
KWK-62-147,0,1962-02-10,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,24.5,-9,-9,-9,-9,132,-9,-9,1,132,132,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,Y,1,U,15,7,IMP,.,P,-9,-9,7,-9,.,1
KWK-62-148,0,1962-02-10,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,10,-9,-9,-9,-9,97,-9,-9,1,97,97,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,1
KWK-62-149,0,1962-02-10,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,24.5,-9,-9,-9,-9,130.5,-9,-9,1,130.5,130.5,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,Y,1,M,720,-9,IMP,.,P,-9,-9,7,-9,.,1
KWK-62-15,0,1962-01-24,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,21.3,-9,-9,-9,-9,126.5,-9,-9,1,126.5,126.5,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,UNI,.,NP,-9,-9,7,-9,.,1
KWK-62-150,0,1962-02-10,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,24,-9,-9,-9,-9,126,-9,-9,1,126,126,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,Y,1,U,0.5,1,IMP,.,P,-9,-9,7,-9,.,1
KWK-62-151,0,1962-02-10,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,19.1,-9,-9,-9,-9,128.5,-9,-9,1,128.5,128.5,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,UNI,.,NP,-9,-9,13,-9,.,1
KWK-62-152,0,1962-02-10,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,20,-9,-9,-9,-9,127,-9,-9,1,127,127,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,UNI,.,NP,-9,-9,7,-9,.,1
KWK-62-153,0,1962-02-12,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,9.1,-9,-9,-9,-9,97.5,-9,-9,1,97.5,97.5,-9,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,1
KWK-62-154,0,1962-02-13,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,18.6,-9,-9,-9,-9,124.5,-9,-9,1,124.5,124.5,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,-9,7,-9,.,1
KWK-62-155,0,1962-02-13,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,18.1,-9,-9,-9,-9,120.5,-9,-9,1,120.5,120.5,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,-9,13,-9,.,1
KWK-62-157,0,1962-02-13,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,11.8,-9,-9,-9,-9,100.5,-9,-9,1,100.5,100.5,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,-9,1.5,-9,.,1
KWK-62-158,0,1962-02-13,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,M,13.6,-9,-9,-9,-9,107.5,-9,-9,1,107.5,107.5,-9,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,-9,1.5,-9,.,1
KWK-62-159,0,1962-02-13,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,19.5,-9,-9,-9,-9,127.5,-9,-9,1,127.5,127.5,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,-9,7,-9,.,1
KWK-62-16,0,1962-01-24,1962,amchitka,Alaska,west aleutians,rats,51.490426,179.046062,F,20.4,-9,-9,-9,-9,123.5,-9,-9,1,123.5,123.5,-9,-9,-9,-9,-9,-9,-9,U,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,-9,7,-9,.,1
